genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
['italian soprano'],Gianna Galli,0.964,0.177,91400.0,0.0738,0.000153,0.0817,-19.841,0.0519,178.94,0.0428,0.0,1,1,2
"['heartland rock', 'mellow gold']",Stevie Nicks,0.203881064516129,0.5636451612903223,268658.8064516129,0.660209677419355,0.0079457481451612,0.2811604838709677,-9.101911290322576,0.0368935483870967,121.376814516129,0.5124596774193552,42.701612903225815,9,1,124
[Unknown],Geggy Tah,0.0272,0.8109999999999999,274000.0,0.721,0.00258,0.122,-8.952,0.0437,110.433,0.514,40.0,0,1,2
"['corrido', 'deep regional mexican', 'norteno', 'regional mexican']",Los Originales De San Juan,0.3206399999999998,0.6658666666666666,187745.68,0.7100933333333332,1.3946666666666663e-06,0.157768,-6.748386666666668,0.1152026666666666,131.8688133333334,0.8418000000000009,46.44,7,1,75
"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",Don Ho,0.7565000000000001,0.48875,224893.5,0.34275,0.1444,0.59595,-14.425999999999998,0.0457999999999999,109.71325,0.51225,21.25,7,1,8
['panamanian pop'],Mr. Saik,0.255,0.7879999999999999,235672.0,0.8240000000000001,0.000451,0.267,-5.405,0.0547,95.988,0.621,49.0,5,0,2
[Unknown],Muir Mathieson,0.9236666666666666,0.2823333333333333,185714.66666666663,0.4053333333333333,0.4750066666666667,0.2136666666666666,-8.759666666666668,0.0329666666666666,104.75733333333336,0.2639333333333333,0.3333333333333333,7,1,6
['neon pop punk'],Single File,0.00054,0.547,181787.0,0.938,0.0,0.278,-4.859,0.0625,104.015,0.488,41.0,1,1,2
"['reggaeton', 'reggaeton flow', 'trap latino']",Rafa Pabön,0.277625,0.7553749999999999,286128.875,0.6739999999999999,8.715e-06,0.1204,-3.95125,0.15015,140.752125,0.700125,59.25,1,0,8
"['bebop', 'cool jazz', 'hard bop', 'jazz', 'soul jazz']",Red Garland Quintet,0.8661000000000001,0.5132999999999999,536337.5,0.3654999999999999,0.7011000000000001,0.10108,-11.9799,0.04766,114.2255,0.4340999999999999,10.9,10,1,10
"['bolero', 'ecuadorian pop', 'folklore ecuatoriano', 'musica popular colombiana']",Julio Jaramillo,0.6445714285714284,0.745142857142857,174832.2857142857,0.3348571428571428,0.00214611,0.1802857142857143,-14.692714285714288,0.0606,117.27057142857146,0.7307142857142858,52.28571428571429,11,0,14
"['blues', 'chicago blues', 'delta blues', 'memphis blues', 'traditional blues']",Johnny Shines,0.852,0.499,238440.0,0.132,0.00108,0.0621,-17.278,0.0403,89.165,0.362,26.0,4,0,2
"['alternative metal', 'canadian punk', 'nu metal', 'pop punk', 'punk']",Talent,0.042575,0.86425,268880.0,0.67075,0.0,0.191,-6.245499999999999,0.072225,111.10725,0.32125,56.5,7,1,8
"['folk', 'lilith', 'new wave pop', 'pop rock']",Edie Brickell,0.44,0.562,189827.0,0.314,1.1e-05,0.106,-15.213,0.0298,166.847,0.5710000000000001,34.0,10,0,2
[Unknown],Preeti Kumar,0.994,0.395,172000.0,0.275,0.943,0.451,-13.761,0.0503,80.675,0.459,0.0,9,1,2
[Unknown],The Southern Serenaders,0.996,0.66,191173.0,0.184,0.941,0.305,-13.993,0.0322,107.328,0.43,5.0,10,1,2
"['filmi', 'modern bollywood', 'sufi']",Shekhar Ravjiani,0.6883999999999999,0.6323999999999999,234030.6,0.2314399999999999,1.92e-05,0.20888,-11.3744,0.0714399999999999,139.2046,0.5594,36.8,2,0,5
[Unknown],I. Iacobescu,0.989,0.46,177946.0,0.195,0.00249,0.166,-14.271,0.0616,118.885,0.517,0.0,5,1,1
[Unknown],Renuka Devi,0.9934166666666666,0.5764999999999999,204487.91666666663,0.1961666666666667,0.4373183333333333,0.1679083333333333,-11.727666666666664,0.1998166666666666,71.43849999999998,0.6238333333333334,0.0,5,1,12
[Unknown],Osvaldo Fresedo y su Orquesta Típica,0.8190000000000001,0.725,174400.0,0.289,0.618,0.0664,-11.858,0.0782,120.121,0.5479999999999999,0.0,2,1,2
['bolero'],Los Tres Caballeros,0.8326666666666668,0.6669999999999999,186011.33333333328,0.3393333333333333,0.0006885,0.2786666666666667,-10.440666666666663,0.0473666666666666,91.42333333333332,0.706,49.33333333333334,6,1,6
"['atl hip hop', 'pop rap']",Mullage,0.00757,0.615,209893.0,0.5589999999999999,0.0,0.337,-5.689,0.15,85.089,0.234,45.0,4,0,2
[Unknown],Sabita Banerjee,0.994,0.411,144027.0,0.216,0.139,0.119,-16.977999999999998,0.0514,73.378,0.493,0.0,1,1,2
"['complextro', 'edm', 'electro house', 'gaming edm']",Nitro Fun,0.000449,0.6265,235615.0,0.9755,0.3376520000000001,0.645,-3.567,0.08205,128.004,0.331,52.0,1,0,4
"['soda pop', 'souldies']",The Jesters,0.7113333333333335,0.442,148530.0,0.6463333333333333,0.0009829866666666,0.273,-6.186333333333334,0.0355666666666666,85.62,0.7233333333333333,8.666666666666666,7,1,6
"['adoracion', 'latin christian', 'latin worship', 'rap cristiano']",René González,0.4814999999999999,0.55,291607.0,0.411,0.0,0.0776,-10.862,0.0392,118.809,0.2895,46.5,7,1,4
"['brass band', 'new orleans jazz']",New Orleans Heritage Hall Jazz Band,0.5876666666666667,0.448,239658.0,0.4376666666666666,0.04945,0.0886,-7.329999999999999,0.0341333333333333,109.46533333333332,0.5876666666666668,24.33333333333333,7,1,6
['chinese hip hop'],Higher Brothers,0.359,0.409,280842.0,0.6779999999999999,4.76e-06,0.1669999999999999,-7.731,0.0878,89.96799999999998,0.168,73.0,9,1,1
['classical mezzo-soprano'],Huguette Tourangeau,0.979,0.1939999999999999,236253.0,0.22,0.074502905,0.234,-20.996,0.0537,77.48899999999998,0.0691,28.0,2,1,2
"['latin jazz', 'salsa', 'salsa international']",Ray De La Paz,0.665,0.502,439080.0,0.826,6.46e-06,0.294,-4.69,0.0486,96.951,0.855,40.0,10,1,2
"['classic italian pop', 'swing italiano', 'vintage italian pop']",Alberto Rabagliati,0.9767142857142856,0.4188928571428571,183414.3928571429,0.2601785714285713,0.4367024285714285,0.1680428571428571,-13.236428571428574,0.0505071428571428,116.69553571428568,0.4573571428571429,2.2142857142857144,0,1,28
['hollywood'],Martin Luther McCoy,0.384,0.405,242027.0,0.354,5.1e-06,0.0888,-10.605,0.0308,110.078,0.19,42.0,4,0,2
[Unknown],Satyajit Ray,0.992,0.337,64133.0,0.0848,0.7859999999999999,0.104,-23.802,0.0305,147.966,0.423,17.0,8,1,2
[Unknown],Johnny Marks,0.89,0.29,130440.0,0.218,0.101,0.0574,-17.262999999999998,0.0331,166.608,0.6629999999999999,41.0,7,1,1
['new romantic'],Q Lazzarus,0.0896,0.772,187720.0,0.409,0.252,0.0522,-15.061,0.0355,125.476,0.495,60.0,5,1,2
['atl hip hop'],Mr. Collipark,0.0198166666666666,0.609,252662.33333333328,0.6430000000000001,0.0,0.1334,-5.995666666666668,0.3683333333333333,119.82433333333336,0.527,53.33333333333334,1,1,6
['velha guarda'],Vicente Celestino,0.9864074074074072,0.4287037037037036,185168.66666666663,0.2128370370370371,0.0461266681481481,0.2351851851851851,-11.978592592592593,0.0493666666666666,96.81914814814816,0.4908148148148148,6.5555555555555545,0,1,27
"['album rock', 'art rock', 'blues rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']",Slade,0.120193911111111,0.481,244874.5555555556,0.7674444444444446,0.0812720644444444,0.1455111111111111,-5.567111111111113,0.0587222222222222,125.27111111111108,0.547111111111111,47.66666666666666,7,1,18
"['early synthpop', 'synthpop']",Gina X Performance,0.024135,0.6459999999999999,315580.0,0.4665,0.00552,0.291,-12.24,0.0335,95.677,0.6804999999999999,32.0,7,0,4
['vintage chanson'],Emma Liebel,0.9606666666666666,0.42,161218.0,0.3256666666666666,5.003333333333333e-06,0.1878333333333332,-14.853666666666667,0.064,107.05633333333331,0.6349999999999999,0.0,6,1,6
"['quiet storm', 'urban contemporary']",Alyson Williams,0.55,0.573,364533.0,0.321,0.0,0.247,-14.733,0.0388,122.486,0.345,36.0,8,1,2
"['bebop', 'big band', 'classical trumpet', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz trumpet', 'new orleans jazz', 'straight-ahead jazz']",Wynton Marsalis,0.8296111111111112,0.4746666666666666,282492.61111111107,0.1766777777777778,0.571622222222222,0.1719166666666666,-16.083777777777776,0.0391999999999999,108.57811111111111,0.3667222222222221,36.61111111111112,10,1,18
"['album rock', 'art rock', 'jazz fusion', 'progressive rock', 'rock keyboard', 'symphonic rock']",Rick Wakeman,0.433,0.351,229147.0,0.307,0.85,0.328,-12.071,0.0336,105.092,0.0951,40.0,3,1,2
"['neo soul', 'new jack swing', 'r&b', 'urban contemporary']",Urban Mystic,0.268,0.429,278893.0,0.518,0.0,0.0831,-6.2079999999999975,0.0933,175.74200000000005,0.307,38.0,9,0,2
[Unknown],Barrio Boyzz,0.162,0.6014999999999999,252320.0,0.8380000000000001,0.000295625,0.1214,-8.486,0.042,92.3115,0.8300000000000001,45.0,11,1,4
"['alternative rock', 'art punk', 'art rock', 'dance rock', 'dance-punk', 'experimental', 'experimental rock', 'gbvfi', 'industrial', 'industrial rock', 'post-hardcore', 'post-punk', 'protopunk', 'psychedelic rock', 'punk blues', 'zolo']",Pere Ubu,0.00639,0.351,191832.0,0.7105,0.3190000000000001,0.243,-9.4855,0.0438,148.417,0.4380000000000001,30.5,9,1,4
"['baroque violin', 'classical performance', 'historically informed performance', 'violin']",Simon Standage,0.903,0.412,201293.0,0.284,0.924,0.306,-18.412,0.0394,122.817,0.51,29.0,4,1,1
"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'power metal', 'rock']",Judas Priest,0.0354214401666666,0.3802158333333334,262622.0,0.8313833333333324,0.049023268,0.3099499999999998,-5.985216666666665,0.0792074999999999,129.33212500000002,0.3508716666666666,37.4,9,1,240
['classical tenor'],Leopold Simoneau,0.9398888888888888,0.2782222222222222,224382.22222222228,0.1789999999999999,0.1110550555555555,0.2629444444444444,-17.189888888888888,0.0479888888888888,97.69066666666666,0.1550666666666666,3.7777777777777777,9,1,9
['alternative r&b'],Giveon,0.4875199999999999,0.5728800000000001,205253.92,0.42224,0.0001833608,0.2266000000000001,-8.379719999999999,0.0809119999999999,123.71871999999996,0.256056,69.04,7,1,25
"['alternative metal', 'christian alternative rock', 'christian rock', 'nu metal', 'pop emo', 'post-grunge']",Fly,0.000352,0.521,229947.0,0.649,0.0,0.16,-5.91,0.0284,163.957,0.6890000000000001,1.0,11,0,2
['viola'],Enikő Magyar,0.99,0.0882,214107.0,0.00626,0.92,0.0756,-35.154,0.041,83.771,0.123,54.0,10,1,1
['theme'],Neal Hefti Orchestra,0.455,0.309,286333.0,0.339,0.642,0.273,-15.8,0.0381,134.292,0.463,1.0,5,1,2
[Unknown],Reid Shelton,0.828857142857143,0.4574285714285714,201777.2857142857,0.2664285714285714,3.951142857142856e-05,0.1056714285714285,-13.358714285714283,0.0602714285714285,126.6325714285714,0.514,26.714285714285715,5,1,7
"['latin pop', 'viral pop']",Lele Pons,0.0907,0.905,155825.0,0.6859999999999999,0.0,0.266,-3.152,0.0664,103.013,0.963,92.0,0,1,1
[Unknown],Jeffrey Tambor,0.639,0.604,191413.0,0.541,0.0,0.1689999999999999,-7.377999999999999,0.0915,134.326,0.892,66.0,1,0,2
[Unknown],Lalita Parulekar,0.9845714285714282,0.5484285714285714,190342.7142857143,0.1801142857142857,0.2495142857142857,0.3941428571428571,-13.146,0.1743428571428571,98.981,0.6075714285714285,0.0,5,1,14
[Unknown],That Poppy,0.0815,0.634,205693.0,0.8320000000000001,0.0,0.429,-3.879,0.0463,145.966,0.772,60.0,11,0,2
[Unknown],Harishchandra Bali,0.9787142857142856,0.5217142857142857,187656.1428571429,0.3510000000000001,0.4825904428571428,0.4251428571428572,-10.448285714285714,0.1141,85.48671428571427,0.6552857142857144,0.0,3,1,14
['cumbia ecuatoriana'],Angel Guaraca,0.101,0.782,233660.0,0.7959999999999999,0.0,0.354,-2.6210000000000004,0.0378,110.153,0.918,22.0,5,0,2
[Unknown],Joe Quartz,0.6151117647058824,0.5325294117647058,232061.64705882352,0.3730823529411765,0.1901654270588236,0.1138882352941176,-12.140058823529415,0.041435294117647,110.05029411764704,0.3725470588235293,8.529411764705884,4,1,34
"['afghan pop', 'afghan traditional']",Ahmad Zahir,0.894,0.309,331186.0,0.366,0.00612,0.159,-15.61,0.0365,95.666,0.657,8.0,1,1,2
[Unknown],Rae Allen,0.9,0.636,222467.0,0.578,0.000266,0.603,-12.65,0.129,130.774,0.7829999999999999,11.0,7,1,1
['sleep'],White Noise,0.609,0.3725000000000001,183493.5,0.544,0.522,0.1805,-21.271,0.066,112.59499999999998,0.10025,43.5,1,1,4
"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",Mel-Man,0.675,0.5379999999999999,60893.0,0.85,0.0,0.36,-9.413,0.8540000000000001,87.816,0.459,47.0,5,0,1
['classical soprano'],Eva Marton,0.9806666666666668,0.266,207453.16666666663,0.1360333333333333,0.0017026666666666,0.1112833333333333,-17.766833333333334,0.0471333333333333,112.76366666666668,0.0376,1.6666666666666667,2,1,6
[Unknown],Annabelle Hill,0.853,0.7505000000000001,103233.5,0.3815,0.0,0.706,-11.5125,0.1575,81.6835,0.8180000000000001,4.0,5,1,2
"['honky-tonk piano', 'ragtime']",Paul Lingle,0.9905,0.586,195293.0,0.1215,0.8995,0.149,-17.9315,0.04905,114.9065,0.5145,1.0,3,1,4
"['adult standards', 'big band', 'lounge', 'swing']",Glenn Miller Orchestra,0.8126666666666665,0.4223333333333333,186889.0,0.2373333333333333,0.7086666666666667,0.1126666666666666,-13.288333333333336,0.0417333333333333,138.1963333333333,0.3443333333333333,21.0,2,0,6
['vintage hollywood'],Bette Davis,0.92,0.5286666666666666,220457.0,0.3426666666666667,0.0011566666666666,0.3446666666666667,-8.893666666666666,0.1424666666666666,102.34533333333331,0.4669999999999999,0.6666666666666666,6,1,3
"['argentine hip hop', 'rap latina', 'reggaeton', 'trap argentino', 'trap latino']",Cazzu,0.397,0.6975,355390.0,0.64325,1.33e-06,0.1052,-5.64325,0.1215,119.02925,0.54225,74.75,8,1,4
"['k-indie', 'k-pop', 'korean pop']",Sung Si Kyung,0.949,0.409,256105.0,0.17,3.21e-06,0.102,-15.687,0.036,142.417,0.459,52.0,9,1,2
"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']",Bryan Adams,0.2049063120000001,0.4891200000000002,253490.648,0.6306640000000001,0.00211882096,0.3563103999999999,-9.191296000000008,0.0373144,125.82893600000004,0.4608176000000002,44.264,9,1,125
"['brill building pop', 'chicago soul', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",Betty Everett,0.5900000000000001,0.6125,146785.75,0.55025,0.005170975,0.3189999999999999,-8.42325,0.0423,112.29299999999998,0.932,39.5,11,1,8
"['bow pop', 'compositional ambient', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",Jóhann Jóhannsson,0.912,0.3785000000000001,120568.0,0.081,0.949,0.168,-23.479,0.0432,97.1365,0.1208,57.5,7,1,4
[Unknown],James Macdonald,0.956,0.5720000000000001,271227.0,0.168,0.00104,0.127,-14.255,0.107,100.101,0.302,38.0,7,1,1
['italian tenor'],Sergio Franchi,0.9615,0.4245,155000.0,0.3455,0.0016773499999999,0.213,-11.851,0.0474,107.876,0.631,8.5,7,1,2
"['torch song', 'vintage hollywood']",Kay Thompson,0.8715555555555556,0.4814444444444445,228764.33333333328,0.4096666666666667,0.0,0.2486777777777778,-11.68633333333333,0.1781777777777777,128.23155555555556,0.5293333333333333,17.11111111111111,9,1,18
['soft rock'],Donnie & Joe Emerson,0.29756,0.4142,312698.8,0.5886,0.1581118,0.15762,-9.9998,0.04348,103.9892,0.4877999999999999,35.6,2,1,10
[Unknown],Jim Stewart,0.537625,0.516,253258.25,0.485,0.5328999999999999,0.0974375,-11.639375,0.0535,120.13425,0.4097500000000001,30.0,0,1,8
"['alternative metal', 'nu metal', 'post-grunge', 'rock']",Alter Bridge,0.0096161054545454,0.357,290661.9090909091,0.8672727272727272,0.0012368745454545,0.1743545454545454,-4.308545454545457,0.1030272727272727,127.42954545454543,0.212090909090909,50.81818181818182,7,1,22
[Unknown],Nikolai Korniev,0.992,0.155,223000.0,0.0237,0.926,0.0905,-35.264,0.0419,135.276,0.0421,38.0,6,1,2
[Unknown],Sir Bernard Heinze,0.889,0.336,732933.0,0.413,0.591,0.8290000000000001,-14.220999999999998,0.0342,96.539,0.265,0.0,7,0,2
['future funk'],Home,0.0899375,0.5980000000000001,257243.25,0.7105,0.6339499999999999,0.2665499999999999,-10.3525,0.058325,156.308,0.198425,60.25,8,1,8
"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",Townes Van Zandt,0.7306862745098038,0.5347058823529409,205482.72549019608,0.2526696078431374,0.0134291908823529,0.2882950980392157,-17.018950980392162,0.0678696078431372,113.01739215686275,0.5075784313725492,29.480392156862745,4,1,204
[Unknown],Gopalchandra Sen,0.9945,0.4285,189740.0,0.1745,0.3770192,0.196,-12.105,0.04045,100.3235,0.3605,0.0,10,1,4
['vintage italian pop'],Duo Fasano,0.9931111111111112,0.5815555555555556,183738.7777777777,0.1081444444444444,0.6169000000000001,0.206111111111111,-20.649333333333328,0.0787777777777777,136.94455555555558,0.6141111111111109,0.0,7,1,18
['poetry'],Elizabeth Bishop,0.9483333333333334,0.6796666666666665,87560.0,0.0542333333333333,5e-07,0.1506666666666666,-25.24966666666667,0.9403333333333332,109.45366666666668,0.4496666666666666,8.0,5,1,6
"['chicano rap', 'conscious hip hop', 'hardcore hip hop']",The Psycho Realm,0.006875,0.6789999999999999,281460.0,0.498,2.595e-05,0.07955,-10.265,0.2845,136.99449999999996,0.344,41.0,11,1,4
['audiophile vocal'],Livingston Taylor,0.649,0.604,188093.0,0.33,0.0,0.0996,-15.687,0.0326,95.275,0.745,26.0,5,1,2
[Unknown],Tony Morales,0.48625,0.52075,334883.25,0.3982500000000001,0.3789750000000001,0.161,-16.409000000000002,0.036475,100.03075,0.3675,24.5,2,1,4
"['dreamo', 'post-hardcore', 'progressive post-hardcore', 'screamo']",The Receiving End Of Sirens,0.000136,0.493,318120.0,0.914,1.05e-06,0.964,-5.894,0.0557,91.045,0.74,40.0,8,1,2
"['cumbia sonidera', 'grupera', 'gruperas inmortales']",Guardianes Del Amor,0.3274137931034483,0.5861724137931035,212337.93103448272,0.6544137931034482,1.4544827586206898e-06,0.2127999999999998,-6.987413793103452,0.0569413793103448,120.17496551724136,0.642855172413793,44.0,5,1,29
[Unknown],Ιω. Γεωργακοπούλου,0.995,0.569,185017.0,0.279,0.0144,0.127,-13.129,0.0723,167.27,0.609,0.0,10,0,1
['full on'],Virtual Light,0.00314,0.54,571987.0,0.937,0.853,0.4920000000000001,-6.6320000000000014,0.047,145.013,0.301,0.0,10,0,1
[Unknown],Bartholomeo Campagnoli,0.995,0.227,230760.0,0.131,0.901,0.116,-22.332,0.049,74.37,0.19,1.0,1,0,1
[Unknown],Jorge Añez,0.991,0.7509999999999999,210991.0,0.134,0.00737,0.13,-13.177,0.446,81.293,0.459,0.0,5,1,2
"['baroque ensemble', 'baroque violin', 'classical performance', 'early music', 'historically informed performance', 'italian violin', 'orchestral performance', 'violin']",Fabio Biondi,0.8740000000000001,0.364,150667.0,0.5710000000000001,0.867,0.121,-15.595999999999998,0.0453,84.899,0.38,53.0,6,1,2
['white noise'],Fizzonaut,0.937,0.0,141230.5,0.00018,0.5775,0.1095,-21.251500000000004,0.0,0.0,0.0,70.0,5,1,4
"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",Harold Melvin & The Blue Notes,0.3698871794871795,0.5322307692307691,332335.66666666674,0.5946410256410258,0.0001383702564102,0.2596512820512819,-10.529820512820518,0.0597717948717948,112.19510256410253,0.5917435897435896,37.76923076923077,0,1,39
[Unknown],サイジョーコーノスケ,0.91,0.614,342560.0,0.279,0.66,0.0864,-17.335,0.0387,103.695,0.489,32.0,10,1,1
"['hip hop', 'melodic rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Lil Keed,0.048352,0.9456,176694.0,0.6117999999999999,0.00045,0.1561999999999999,-7.255,0.2726000000000001,123.1992,0.4924,56.8,11,1,10
[Unknown],Sidney Harth,0.934,0.2575,621333.5,0.148,0.8165,0.1228,-16.563,0.04515,117.167,0.0503,2.0,11,1,4
"['neo mellow', 'pop rock']",Nine Days,0.0033805,0.352,223723.0,0.921,8.15e-07,0.2169500000000001,-5.5795,0.06195,97.2655,0.5995,54.5,7,1,4
"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']",Akinyele,0.04645,0.645,201533.0,0.7505,0.00029,0.1684999999999999,-5.5715,0.298,81.44300000000001,0.5605,41.5,7,1,2
[Unknown],Bijaya Das,0.957,0.463,211613.0,0.346,0.0232,0.194,-10.436,0.0713,136.702,0.5670000000000001,0.0,6,1,1
[Unknown],R.L. Hugger,0.0267,0.757,266507.0,0.706,0.0,0.197,-6.665,0.203,96.976,0.375,58.0,8,1,1
['modern reggae'],Harrison Stafford,0.19,0.789,409653.0,0.325,0.0131,0.0845,-14.291,0.0601,136.346,0.669,48.0,0,1,2
['latin talent show'],Melissa Jimenez,0.0944,0.7440000000000001,241000.0,0.932,0.0,0.41,-2.918,0.102,115.354,0.932,50.0,6,1,2
"['houston rap', 'texas latin rap']",Lone Star Ridaz,0.139,0.777,269440.0,0.633,5.07e-06,0.114,-5.269,0.0636,81.036,0.877,40.0,1,0,2
"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Jay Rock,0.1159185789473684,0.7348947368421053,282707.94736842107,0.6186842105263157,1.2273684210526317e-06,0.2032999999999999,-6.1096315789473685,0.219578947368421,102.4283684210526,0.4130526315789473,62.42105263157895,1,1,19
[Unknown],Vic Mizzy and His Orchestra and Chorus,0.40555,0.7015,86580.0,0.53,0.456,0.252,-11.166,0.2981,88.7465,0.6595,51.5,11,1,4
[Unknown],Pierre Brasseur,0.949,0.453,154867.0,0.343,0.0,0.667,-23.061,0.83,78.782,0.264,0.0,8,1,2
[Unknown],White E. Ford,0.0516,0.758,304973.0,0.821,0.0,0.0915,-6.886,0.363,89.655,0.863,39.0,6,1,2
[Unknown],Calle Lehmann,0.00968,0.513,238459.0,0.7879999999999999,0.0,0.11,-4.629,0.0364,139.987,0.234,75.0,0,1,2
[Unknown],Antonis Lavidas-klarino,0.956,0.424,191827.0,0.527,0.00789,0.0706,-7.058,0.043,99.637,0.797,0.0,9,1,2
[Unknown],The Golden Orchestra,0.2981,0.6699999999999999,126970.5,0.3305,0.0001015,0.322,-14.6135,0.07785,133.4315,0.636,23.0,2,1,4
[Unknown],The Jim Carroll Band,0.0848999999999999,0.4903333333333333,260346.66666666663,0.63,0.0015783,0.0841666666666666,-12.335666666666668,0.0564666666666666,158.51933333333332,0.933,31.66666666666667,5,1,6
['hollywood'],Bradley Cooper,0.5166666666666666,0.5326666666666667,238004.33333333328,0.3516666666666667,8.3e-07,0.1510666666666666,-6.795000000000001,0.0309333333333333,100.70066666666666,0.2736666666666667,77.66666666666667,7,1,6
"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",Maxwell,0.3525103448275864,0.6276896551724142,295884.5862068966,0.4849310344827586,0.0516890024137931,0.2239482758620688,-9.712551724137926,0.0728310344827586,108.424724137931,0.4815517241379311,44.6551724137931,7,1,58
[Unknown],Pablo Flores,0.0270166666666666,0.7083333333333334,277035.66666666674,0.9143333333333332,8.872000000000002e-05,0.2727333333333333,-7.091333333333334,0.0561666666666666,126.94566666666668,0.6689999999999999,46.33333333333334,5,0,3
"['comic metal', 'funk metal']",Green Jelly,0.0115,0.449,353640.0,0.95,3.66e-05,0.514,-4.978,0.225,144.469,0.339,48.0,7,1,2
['instrumental bluegrass'],Mark Schatz,0.3645,0.45125,252323.25,0.632,0.91625,0.2077,-14.18425,0.0339,130.5045,0.8747499999999998,27.25,9,1,8
"['meme rap', 'sad rap']",YNG Martyr,0.334,0.779,102137.0,0.435,0.000114,0.0924,-12.745,0.542,188.223,0.525,69.0,10,0,2
[Unknown],David Owen,0.989,0.171,151067.0,0.0651,0.894,0.202,-31.406,0.038,134.35399999999998,0.227,10.5,8,1,2
"['classic bollywood', 'filmi', 'ghazal', 'sufi']",Chitra Singh,0.7145000000000001,0.5151666666666667,299258.33333333326,0.4523,0.0013316666666666,0.11855,-9.818666666666664,0.0321333333333333,112.57550000000002,0.6550000000000001,33.666666666666664,11,1,12
[Unknown],Effective,0.00052,0.647,512923.0,0.606,0.816,0.197,-9.588,0.0697,130.014,0.142,0.0,1,1,2
['swedish indie pop'],Urban Cone,0.0244,0.621,266107.0,0.74,0.00219,0.174,-6.925,0.034,119.993,0.349,53.0,8,1,2
[Unknown],Helen Cornelius,0.813,0.51,182960.0,0.257,0.0,0.207,-10.765,0.0296,78.3,0.467,30.0,9,1,2
"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",Colbie Caillat,0.3312013333333333,0.6046666666666667,227776.0,0.5593666666666667,7.666666666666666e-08,0.14976,-7.088266666666668,0.0329066666666666,124.72166666666662,0.4385333333333333,57.86666666666667,1,1,30
['czech classical piano'],Valentina Kamenikova,0.987,0.393,487564.0,0.278,0.894,0.134,-14.687,0.0459,131.47,0.115,0.0,3,1,2
"['roots americana', 'texas country']",Jackson Taylor & the Sinners,0.11713,0.6175,246160.0,0.815,0.000705,0.09985,-5.893,0.0517,101.4975,0.8109999999999999,46.5,2,1,4
['trap'],TURBO,0.0245,0.7040000000000001,193085.0,0.961,1.13e-05,0.226,-4.463,0.0616,130.841,0.754,40.0,9,0,2
[Unknown],Richard Sanderson,0.304,0.306,289733.0,0.429,1.89e-06,0.149,-9.464,0.0269,152.829,0.174,27.0,7,1,2
"['duranguense', 'regional mexican']",AK-7,0.54,0.7709999999999999,228373.0,0.648,6.98e-06,0.12,-4.6080000000000005,0.0531,139.991,0.972,47.0,5,1,2
"['hawaiian', 'jawaiian']",Cecilio & Kapono,0.4385638095238094,0.5008571428571429,227044.5238095239,0.4013809523809524,9.932761904761908e-05,0.170447619047619,-15.585857142857144,0.0397333333333333,118.56395238095236,0.5428523809523811,24.142857142857142,7,1,42
[Unknown],sophiemarie.b,0.919,0.52,212096.0,0.195,0.0132,0.145,-11.05,0.0513,79.945,0.193,61.0,6,0,2
"['corrido', 'norteno', 'regional mexican']",Los Invasores De Nuevo León,0.2750741258741257,0.7491468531468539,177519.2097902098,0.5109510489510491,0.0106618832167832,0.0847636363636364,-10.785244755244747,0.1092944055944055,122.3632727272726,0.8861608391608385,43.54545454545455,9,1,143
"['popwave', 'synthwave']",Gunship,0.0809,0.505,297432.0,0.622,0.000789,0.212,-8.372,0.0321,86.006,0.194,57.0,10,1,1
[Unknown],Oscar Ivan Treviño,0.364,0.8340000000000001,211707.0,0.518,0.0,0.0828,-8.69,0.0959,95.01,0.8270000000000001,51.0,0,1,2
['orchestral performance'],Osmo Vänskä,0.6890000000000001,0.171,432106.5,0.08428,0.49595,0.132,-23.5085,0.042,98.499,0.0382,49.0,7,1,4
['background music'],Irizarry Barraza,0.99,0.176,212000.0,0.0327,0.905,0.109,-31.7,0.0555,69.567,0.0545,65.0,7,1,2
